,기준금리(연%),가계대출금리(연%),소비자물가지수_총(2020=100),원화환율(원/달러),주택매매가격지수(2022.01=100),콜금리(연%),국고채3년금리(연%),경제성장률,실업률(%),외환보유액_총(천달러),외환보유액_금(천달러),외환보유액_특별인출권(천달러),외환보유액_IMF포지션(천달러),외환보유액_예치금및유가증권(천달러),기업대출(십억원),가계대출_총(십억원),가계대출_주택(십억원),가계대출_기타(십억원),국채(십억원)
1960-05-01,,,,,,,,4.5,,,,,,,,,,,
1960-06-01,,,,,,,,2.6333333333333337,,,,,,,,,,,
1960-07-01,,,,,,,,0.766666666666667,,,,,,,,,,,
1960-08-01,,,,,,,,-1.1,,,,,,,,,,,
1960-09-01,,,,,,,,-0.5333333333333333,,,,,,,,,,,
1960-10-01,,,,,,,,0.03333333333333344,,,,,,,,,,,
1960-11-01,,,,,,,,0.6,,,,,,,,,,,
1960-12-01,,,,,,,,1.4666666666666668,,,,,,,,,,,
1961-01-01,,,,,,,,2.3333333333333335,,,,,,,,,,,
1961-02-01,,,,,,,,3.2,,,,,,,,,,,
1961-03-01,,,,,,,,3.566666666666667,,,,,,,,,,,
1961-04-01,,,,,,,,3.933333333333333,,,,,,,,,,,
1961-05-01,,,,,,,,4.3,,,,,,,,,,,
1961-06-01,,,,,,,,2.2666666666666666,,,,,,,,,,,
1961-07-01,,,,,,,,0.2333333333333334,,,,,,,,,,,
1961-08-01,,,,,,,,-1.8,,,,,,,,,,,
1961-09-01,,,,,,,,-0.7666666666666666,,,,,,,,,,,
1961-10-01,,,,,,,,0.26666666666666683,,,,,,,,,,,
1961-11-01,,,,,,,,1.3,,,,,,,,,,,
1961-12-01,,,,,,,,1.5333333333333334,,,,,,,,,,,
1962-01-01,,,,,,,,1.7666666666666666,,,,,,,,,,,
1962-02-01,,,,,,,,2.0,,,,,,,,,,,
1962-03-01,,,,,,,,0.7,,,,,,,,,,,
1962-04-01,,,,,,,,-0.6000000000000001,,,,,,,,,,,
1962-05-01,,,,,,,,-1.9,,,,,,,,,,,
1962-06-01,,,,,,,,-0.30000000000000004,,,,,,,,,,,
1962-07-01,,,,,,,,1.2999999999999998,,,,,,,,,,,
1962-08-01,,,,,,,,2.9,,,,,,,,,,,
1962-09-01,,,,,,,,2.9,,,,,,,,,,,
1962-10-01,,,,,,,,2.9,,,,,,,,,,,
1962-11-01,,,,,,,,2.9,,,,,,,,,,,
1962-12-01,,,,,,,,3.9000000000000004,,,,,,,,,,,
1963-01-01,,,,,,,,4.9,,,,,,,,,,,
1963-02-01,,,,,,,,5.9,,,,,,,,,,,
1963-03-01,,,,,,,,3.1333333333333333,,,,,,,,,,,
1963-04-01,,,,,,,,0.36666666666666625,,,,,,,,,,,
1963-05-01,,,,,,,,-2.4,,,,,,,,,,,
1963-06-01,,,,,,,,-0.5000000000000002,,,,,,,,,,,
1963-07-01,,,,,,,,1.3999999999999995,,,,,,,,,,,
1963-08-01,,,,,,,,3.3,,,,,,,,,,,
1963-09-01,,,,,,,,2.2333333333333334,,,,,,,,,,,
1963-10-01,,,,,,,,1.1666666666666665,,,,,,,,,,,
1963-11-01,,,,,,,,0.1,,,,,,,,,,,
1963-12-01,,,,,,,,2.066666666666667,,,,,,,,,,,
1964-01-01,,,,,,,,4.033333333333333,,,,,,,,,,,
1964-02-01,,,,,,,,6.0,,,,,,,,,,,
1964-03-01,,,,,,,,3.033333333333333,,,,,,,,,,,
1964-04-01,,,,,,,,0.06666666666666643,,,,,,,,,,,
1964-05-01,,,,,,,,-2.9,,,,,,,,,,,
1964-06-01,,,,,,,,0.33333333333333304,,,,,,,,,,,
1964-07-01,,,,,,,,3.566666666666666,,,,,,,,,,,
1964-08-01,,,,,,,,6.8,,,,,,,,,,,
1964-09-01,,,,,,,,5.866666666666666,,,,,,,,,,,
1964-10-01,,,,,,,,4.933333333333334,,,,,,,,,,,
1964-11-01,,,,,,,,4.0,,,,,,,,,,,
1964-12-01,,,,,,,,3.1,,,,,,,,,,,
1965-01-01,,,,,,,,2.2,,,,,,,,,,,
1965-02-01,,,,,,,,1.3,,,,,,,,,,,
1965-03-01,,,,,,,,0.9333333333333333,,,,,,,,,,,
1965-04-01,,,,,,,,0.5666666666666667,,,,,,,,,,,
1965-05-01,,,,,,,,0.2,,,,,,,,,,,
1965-06-01,,,,,,,,-0.1333333333333333,,,,,,,,,,,
1965-07-01,,,,,,,,-0.4666666666666666,,,,,,,,,,,
1965-08-01,,,,,,,,-0.8,,,,,,,,,,,
1965-09-01,,,,,,,,0.23333333333333317,,,,,,,,,,,
1965-10-01,,,,,,,,1.2666666666666664,,,,,,,,,,,
1965-11-01,,,,,,,,2.3,,,,,,,,,,,
1965-12-01,,,,,,,,3.5666666666666664,,,,,,,,,,,
1966-01-01,,,,,,,,4.833333333333333,,,,,,,,,,,
1966-02-01,,,,,,,,6.1,,,,,,,,,,,
1966-03-01,,,,,,,,6.133333333333333,,,,,,,,,,,
1966-04-01,,,,,,,,6.166666666666667,,,,,,,,,,,
1966-05-01,,,,,,,,6.2,,,,,,,,,,,
1966-06-01,,,,,,,,3.566666666666667,,,,,,,,,,,
1966-07-01,,,,,,,,0.9333333333333336,,,,,,,,,,,
1966-08-01,,,,,,,,-1.7,,,,,,,,,,,
1966-09-01,,,,,,,,-0.7,,,,,,,,,,,
1966-10-01,,,,,,,,0.30000000000000004,,,,,,,,,,,
1966-11-01,,,,,,,,1.3,,,,,,,,,,,
1966-12-01,,,,,,,,2.0,,,,,,,,,,,
1967-01-01,,,,,,,,2.6999999999999997,,,,,,,,,,,
1967-02-01,,,,,,,,3.4,,,,,,,,,,,
1967-03-01,,,,,,,,2.966666666666667,,,,,,,,,,,
1967-04-01,,,,,,,,2.533333333333333,,,,,,,,,,,
1967-05-01,,,,,,,,2.1,,,,,,,,,,,
1967-06-01,,,,,,,,2.7666666666666666,,,,,,,,,,,
1967-07-01,,,,,,,,3.433333333333333,,,,,,,,,,,
1967-08-01,,,,,,,,4.1,,,,,,,,,,,
1967-09-01,,,,,,,,2.966666666666667,,,,,,,,,,,
1967-10-01,,,,,,,,1.8333333333333335,,,,,,,,,,,
1967-11-01,,,,,,,,0.7,,,,,,,,,,,
1967-12-01,,,,,,,,2.6,,,,,,,,,,,
1968-01-01,,,,,,,,4.5,,,,,,,,,,,
1968-02-01,,,,,,,,6.4,,,,,,,,,,,
1968-03-01,,,,,,,,4.766666666666667,,,,,,,,,,,
1968-04-01,,,,,,,,3.1333333333333333,,,,,,,,,,,
1968-05-01,,,,,,,,1.5,,,,,,,,,,,
1968-06-01,,,,,,,,2.7,,,,,,,,,,,
1968-07-01,,,,,,,,3.9,,,,,,,,,,,
1968-08-01,,,,,,,,5.1,,,,,,,,,,,
1968-09-01,,,,,,,,2.833333333333333,,,,,,,,,,,
1968-10-01,,,,,,,,0.5666666666666664,,,,,,,,,,,
1968-11-01,,,,,,,,-1.7,,,,,,,,,,,
1968-12-01,,,,,,,,0.5666666666666667,,,,,,,,,,,
1969-01-01,,,,,,,,2.833333333333333,,,,,,,,,,,
1969-02-01,,,,,,,,5.1,,,,,,,,,,,
1969-03-01,,,,,,,,4.566666666666666,,,,,,,,,,,
1969-04-01,,,,,,,,4.033333333333333,,,,,,,,,,,
1969-05-01,,,,,,,,3.5,,,,,,,,,,,
1969-06-01,,,,,,,,5.033333333333333,,,,,,,,,,,
1969-07-01,,,,,,,,6.566666666666666,,,,,,,,,,,
1969-08-01,,,,,,,,8.1,,,,,,,,,,,
1969-09-01,,,,,,,,6.066666666666666,,,,,,,,,,,
1969-10-01,,,,,,,,4.033333333333333,,,,,,,,,,,
1969-11-01,,,,,,,,2.0,,,,,,,,,,,
1969-12-01,,,,,,,,0.7666666666666666,,,,,,,,,,,
1970-01-01,,,,,,,,-0.4666666666666668,,,,,,,,,,,
1970-02-01,,,,,,,,-1.7,,,,,,,,,,,
1970-03-01,,,,,,,,0.20000000000000018,,,,,,,,,,,
1970-04-01,,,,,,,,2.1000000000000005,,,,,,,,,,,
1970-05-01,,,,,,,,4.0,,,,,,,,,,,
1970-06-01,,,,,,,,2.8666666666666667,,,,,,,,,,,
1970-07-01,,,,,,,,1.7333333333333334,,,,,,,,,,,
1970-08-01,,,,,,,,0.6,,,,,,,,,,,
1970-09-01,,,,,,,,2.966666666666667,,,,,,,,,,,
1970-10-01,,,,,,,,5.333333333333333,,,,,,,,,,,
1970-11-01,,,,,,,,7.7,,,,,,,,,,,
1970-12-01,,,,,,,,5.333333333333334,,,,,,,,,,,
1971-01-01,,,,,,,,2.966666666666667,,593845.0,3410.0,15597.0,12476.0,562362.0,,,,,
1971-02-01,,,,,,,,0.6,,566473.0,3410.0,15597.0,12476.0,534990.0,,,,,
1971-03-01,,,,,,,,1.5,,570047.0,3410.0,17597.0,12476.0,536564.0,,,,,
1971-04-01,,,,,,,,2.4,,570295.0,3410.0,17597.0,12476.0,536812.0,,,,,
1971-05-01,,,,,,,,3.3,,573831.0,3410.0,17628.0,12476.0,540317.0,,,,,
1971-06-01,,,,,,,,2.2666666666666666,,581458.0,3410.0,17628.0,12476.0,547944.0,,,,,
1971-07-01,,,,,,,,1.2333333333333334,,578871.0,3410.0,17628.0,12476.0,545357.0,,,,,
1971-08-01,,,,,,,,0.2,,575308.0,3410.0,17628.0,12476.0,541794.0,,,,,
1971-09-01,,,,,,,,0.4,,572022.0,3438.0,17628.0,12476.0,538480.0,,,,,
1971-10-01,,,,,,,,0.6000000000000001,,565585.0,3459.0,17627.0,12500.0,531999.0,,,,,
1971-11-01,,,,,,,,0.8,,571818.0,3459.0,17627.0,12500.0,538232.0,,,,,
1971-12-01,,,,,,,,1.0,,568087.0,3459.0,17627.0,12500.0,534501.0,,,,,
1972-01-01,,,,,,,,1.2,,578587.0,3561.0,26032.0,12500.0,536494.0,,,,,
1972-02-01,,,,,,,,1.4,,566273.0,3668.0,26032.0,12500.0,524073.0,,,,,
1972-03-01,,,,,,,,1.9333333333333331,,579251.0,3674.0,26032.0,12500.0,537045.0,,,,,
1972-04-01,,,,,,,,2.466666666666667,,564532.0,3676.0,26032.0,12500.0,522324.0,,,,,
1972-05-01,,,,,,,,3.0,,578280.0,3991.0,26087.0,12500.0,535702.0,,,,,
1972-06-01,,,,,,,,2.533333333333333,,610703.0,3991.0,28323.0,13571.0,564818.0,,,,,
1972-07-01,,,,,,,,2.066666666666667,,618216.0,3999.0,28323.0,13571.0,572323.0,,,,,
1972-08-01,,,,,,,,1.6,,661262.0,3999.0,28323.0,13571.0,615369.0,,,,,
1972-09-01,,,,,,,,2.5,,685694.0,4037.0,28323.0,13571.0,639763.0,,,,,
1972-10-01,,,,,,,,3.4,,709931.0,4038.0,28323.0,13571.0,663999.0,,,,,
1972-11-01,,,,,,,,4.3,,712297.0,4039.0,28323.0,13571.0,666364.0,,,,,
1972-12-01,,,,,,,,3.9666666666666663,,739745.0,4050.0,28323.0,13571.0,693801.0,,,,,
1973-01-01,,,,,,,,3.6333333333333333,,745039.0,4140.0,28323.0,13571.0,699005.0,,,,,
1973-02-01,,,,,,,,3.3,,737658.0,4140.0,28323.0,13571.0,691624.0,,,,,
1973-03-01,,,,,,,,3.6,,758310.0,4140.0,28323.0,13571.0,712276.0,,,,,
1973-04-01,,,,,,,,3.9,,814456.0,4140.0,28283.0,13571.0,768462.0,,,,,
1973-05-01,,,,,,,,4.2,,863061.0,4172.0,31493.0,13571.0,813825.0,,,,,
1973-06-01,,,,,,,,4.5,,899786.0,4172.0,31493.0,13571.0,850550.0,,,,,
1973-07-01,,,,,,,,4.8,,916498.0,4172.0,31493.0,13571.0,867262.0,,,,,
1973-08-01,,,,,,,,5.1,,934678.0,4172.0,31493.0,13571.0,885442.0,,,,,
1973-09-01,,,,,,,,3.8666666666666663,,1032234.0,4172.0,31493.0,13571.0,982998.0,,,,,
1973-10-01,,,,,,,,2.6333333333333333,,1046302.0,4636.0,31493.0,15079.0,995094.0,,,,,
1973-11-01,,,,,,,,1.4,,1054983.0,4636.0,31492.0,24120.0,994735.0,,,,,
1973-12-01,,,,,,,,2.3333333333333335,,1094407.0,4636.0,31492.0,24120.0,1034159.0,,,,,
1974-01-01,,,,,,,,3.2666666666666666,,1075107.0,4636.0,31492.0,24120.0,1014859.0,,,,,
1974-02-01,,,,,,,,4.2,,1050733.0,4637.0,31492.0,24120.0,990484.0,,,,,
1974-03-01,,,,,,,,2.7,,1031061.0,4638.0,31492.0,24120.0,970811.0,,,,,
1974-04-01,,,,,,,,1.2000000000000002,,1056600.0,4638.0,31492.0,24120.0,996350.0,,,,,
1974-05-01,,,,,,,,-0.3,,1055432.0,4638.0,31559.0,24120.0,995115.0,,,,,
1974-06-01,,,,,,,,0.3333333333333334,,1044816.0,4638.0,31521.0,24120.0,984537.0,,,,,
1974-07-01,,,,,,,,0.9666666666666668,,1045101.0,4638.0,31521.0,24120.0,984822.0,,,,,
1974-08-01,,,,,,,,1.6,,1013476.0,4653.0,31521.0,0.0,977302.0,,,,,
1974-09-01,,,,,,,,0.9666666666666667,,1015854.0,4653.0,31395.0,0.0,979806.0,,,,,
1974-10-01,,,,,,,,0.33333333333333326,,1015933.0,4653.0,31395.0,0.0,979885.0,,,,,
1974-11-01,,,,,,,,-0.3,,1010261.0,4653.0,30919.0,0.0,974689.0,,,,,
1974-12-01,,,,,,,,0.26666666666666666,,1055650.0,4653.0,1652.0,0.0,1049345.0,,,,,
1975-01-01,,,,,,,,0.8333333333333333,,943752.0,4653.0,1607.0,0.0,937492.0,,,,,
1975-02-01,,,,,,,,1.4,,922579.0,4653.0,4141.0,0.0,913785.0,,,,,
1975-03-01,,,,,,,,2.5,,886979.0,4653.0,2599.0,0.0,879727.0,,,,,
1975-04-01,,,,,,,,3.6,,963587.0,4653.0,2641.0,8.0,956285.0,,,,,
1975-05-01,,,,,,,,4.7,,981936.0,4656.0,3564.0,7.0,973709.0,,,,,
1975-06-01,,,,,,,,4.1,,1097315.0,4656.0,3140.0,7.0,1089512.0,,,,,
1975-07-01,,,,,,,,3.5,,1138693.0,4656.0,2789.0,7.0,1131241.0,,,,,
1975-08-01,,,,,,,,2.9,,1235076.0,4656.0,3600.0,7.0,1226813.0,,,,,
1975-09-01,,,,,,,,2.966666666666667,,1271224.0,4656.0,3468.0,7.0,1263093.0,,,,,
1975-10-01,,,,,,,,3.033333333333333,,1368425.0,4656.0,3384.0,7.0,1360378.0,,,,,
1975-11-01,,,,,,,,3.1,,1449592.0,4656.0,3973.0,7.0,1440956.0,,,,,
1975-12-01,,,,,,,,3.033333333333333,,1550180.0,4702.0,3923.0,0.0,1541555.0,,,,,
1976-01-01,,,,,,,,2.966666666666667,,1527109.0,4702.0,3925.0,7.0,1518475.0,,,,,
1976-02-01,,,,,,,,2.9,,1559548.0,4702.0,9259.0,7.0,1545580.0,,,,,
1976-03-01,,,,,,,,3.533333333333333,,1702601.0,4702.0,4512.0,7.0,1693380.0,,,,,
1976-04-01,,,,,,,,4.166666666666666,,1772670.0,4702.0,4464.0,7.0,1763497.0,,,,,
1976-05-01,,,,,,,,4.8,,1911085.0,4703.0,9244.0,7.0,1897131.0,,,,,
1976-06-01,,,,,,,,3.833333333333333,,2044260.0,4707.0,4235.0,7.0,2035311.0,,,,,
1976-07-01,,,,,,,,2.8666666666666663,,2128377.0,4707.0,4247.0,7.0,2119416.0,,,,,
1976-08-01,,,,,,,,1.9,,2263667.0,4707.0,5229.0,7.0,2253724.0,,,,,
1976-09-01,,,,,,,,1.6333333333333333,,2374307.0,4707.0,5246.0,7.0,2364347.0,,,,,
1976-10-01,,,,,,,,1.3666666666666667,,2586533.0,4713.0,4897.0,0.0,2576923.0,,,,,
1976-11-01,,,,,,,,1.1,,2601549.0,4729.0,14040.0,0.0,2582780.0,,,,,
1976-12-01,,,,,,,,1.0666666666666667,,2960635.0,4730.0,7827.0,0.0,2948078.0,,,,,
1977-01-01,,,,,,,,1.0333333333333334,,2883158.0,5426.0,7908.0,0.0,2869824.0,,,,,
1977-02-01,,,,,,,,1.0,,2872256.0,5429.0,14461.0,0.0,2852366.0,,,,,
1977-03-01,,,,,,,,2.3666666666666663,,3212462.0,5430.0,8503.0,0.0,3198529.0,,,,,
1977-04-01,,,,,,,,3.733333333333333,,3247709.0,5430.0,8526.0,0.0,3233753.0,,,,,
1977-05-01,,,,,,,,5.1,,3519575.0,5430.0,8614.0,0.0,3505531.0,,,,,
1977-06-01,,,,,,,,5.3999999999999995,,3502502.0,5437.0,8284.0,0.0,3488781.0,,,,,
1977-07-01,,,,,,,,5.7,,3656324.0,5438.0,8314.0,0.0,3642572.0,,,,,
1977-08-01,,,,,,,,6.0,,3765626.0,5443.0,8868.0,0.0,3751315.0,,,,,
1977-09-01,,,,,,,,5.266666666666667,,4039912.0,5444.0,8796.0,0.0,4025672.0,,,,,
1977-10-01,,,,,,,,4.533333333333333,,4246161.0,5444.0,9972.0,0.0,4230745.0,,,,,
1977-11-01,,,,,,,,3.8,,4143670.0,5453.0,10668.0,0.0,4127549.0,,,,,
1977-12-01,,,,,,,,2.2666666666666666,,4306365.0,6183.0,11882.0,0.0,4288300.0,,,,,
1978-01-01,,,,,,,,0.7333333333333334,,4418320.0,6187.0,12216.0,0.0,4399917.0,,,,,
1978-02-01,,,,,,,,-0.8,,4376149.0,6187.0,12201.0,0.0,4357761.0,,,,,
1978-03-01,,,,,,,,0.5,,4269134.0,6203.0,12317.0,0.0,4250614.0,,,,,
1978-04-01,,,,,,,,1.8,,4138188.0,6210.0,12417.0,13494.0,4106067.0,,,,,
1978-05-01,,,,,,,,3.1,,4101489.0,6210.0,14150.0,13426.0,4067703.0,,,,,
1978-06-01,,,,,,,,2.7,,4198501.0,6210.0,13457.0,13642.0,4165192.0,,,,,
1978-07-01,,,,,,,,2.3,,4297283.0,6261.0,16773.0,13866.0,4260383.0,,,,,
1978-08-01,,,,,,,,1.9,,4353459.0,6261.0,13851.0,13987.0,4319360.0,,,,,
1978-09-01,,,,,,,,2.8666666666666667,,4544362.0,20843.0,20325.0,14100.0,4489094.0,,,,,
1978-10-01,,,,,,,,3.833333333333333,,4334440.0,20843.0,20489.0,14845.0,4278263.0,,,,,
1978-11-01,,,,,,,,4.8,,4418117.0,25008.0,15376.0,14004.0,4363729.0,,,,,
1978-12-01,,,,,,,,4.7,,4937100.0,29706.0,14505.0,13558.0,4879331.0,,,,,
1979-01-01,,,,,,,,4.6,,4696102.0,29706.0,44347.0,13378.0,4608671.0,,,,,
1979-02-01,,,,,,,,4.5,,4621022.0,29717.0,38764.0,13416.0,4539125.0,,,,,
1979-03-01,,,,,,,,3.2666666666666666,,4743378.0,29744.0,42821.0,13392.0,4657421.0,,,,,
1979-04-01,,,,,,,,2.033333333333333,,4658732.0,29744.0,42743.0,13245.0,4573000.0,,,,,
1979-05-01,,,,,,,,0.8,,4936688.0,29745.0,41285.0,13206.0,4852452.0,,,,,
1979-06-01,,,,,,,,-0.3999999999999999,,5058165.0,29764.0,29219.0,25049.0,4974133.0,,,,,
1979-07-01,,,,,,,,-1.5999999999999999,,5015179.0,29764.0,29729.0,25231.0,4930455.0,,,,,
1979-08-01,,,,,,,,-2.8,,5168828.0,29765.0,27142.0,25227.0,5086694.0,,,,,
1979-09-01,,,,,,,,-2.3666666666666667,,5394460.0,29806.0,27109.0,25566.0,5311979.0,,,,,
1979-10-01,,,,,,,,-1.9333333333333331,,5549437.0,29806.0,27502.0,24945.0,5467184.0,,,,,
1979-11-01,,,,,,,,-1.5,,5531978.0,29848.0,24289.0,25379.0,5452462.0,,,,,
1979-12-01,,,,,,,,-0.7000000000000001,,5708139.0,30611.0,24710.0,24768.0,5628050.0,,,,,
1980-01-01,,,,,,,,0.09999999999999987,,5328400.0,30626.0,46806.0,24739.0,5226229.0,,,,,
1980-02-01,,,,,,,,0.9,,5367391.0,30626.0,44150.0,24513.0,5268102.0,,,,,
1980-03-01,,,,,,,,0.4333333333333334,,5577446.0,30633.0,41573.0,0.0,5505240.0,,,,,
1980-04-01,,,,,,,,-0.033333333333333215,,5415459.0,30638.0,39881.0,0.0,5344940.0,,,,,
1980-05-01,,,,,,,,-0.5,,5557815.0,30638.0,38531.0,0.0,5488646.0,,,,,
1980-06-01,,,,,,,,0.29999999999999993,,5419394.0,30638.0,32444.0,0.0,5356312.0,,,,,
1980-07-01,,,,,,,,1.0999999999999999,,6051728.0,30715.0,29085.0,0.0,5991928.0,,,,,
1980-08-01,,,,,,,,1.9,,6066995.0,30716.0,30662.0,0.0,6005617.0,,,,,
1980-09-01,,,,,,,,0.3333333333333335,,6613502.0,30665.0,26053.0,0.0,6556784.0,,,,,
1980-10-01,,,,,,,,-1.233333333333333,,6406047.0,30751.0,25262.0,0.0,6350034.0,,,,,
1980-11-01,,,,,,,,-2.8,,6604161.0,30751.0,48226.0,0.0,6525184.0,,,,,
1980-12-01,,,,,,,,-0.5,,6571437.0,30751.0,12570.0,0.0,6528116.0,,,,,
1981-01-01,,,,,,,,1.7999999999999998,,6031373.0,30751.0,25371.0,0.0,5975251.0,,,,,
1981-02-01,,,,,,,,4.1,,6206620.0,30751.0,26364.0,0.0,6149505.0,,,,,
1981-03-01,,,,,,,,3.533333333333333,,6032791.0,30751.0,21563.0,0.0,5980477.0,,,,,
1981-04-01,,,,,,,,2.966666666666667,,6086455.0,30751.0,20888.0,0.0,6034816.0,,,,,
1981-05-01,,,,,,,,2.4,,5658360.0,30751.0,53165.0,0.0,5574444.0,,,,,
1981-06-01,,,,,,,,3.0,,6206684.0,30751.0,43307.0,0.0,6132626.0,,,,,
1981-07-01,,,,,,,,3.6,,5614935.0,30751.0,21929.0,0.0,5562255.0,,,,,
1981-08-01,,,,,,,,4.2,,5718369.0,30779.0,35407.0,0.0,5652183.0,,,,,
1981-09-01,,,,,,,,3.3333333333333335,,5726227.0,30863.0,27660.0,0.0,5667704.0,,,,,
1981-10-01,,,,,,,,2.466666666666667,,5949646.0,30920.0,23059.0,0.0,5895667.0,,,,,
1981-11-01,,,,,,,,1.6,,6392465.0,30920.0,66351.0,0.0,6295194.0,,,,,
1981-12-01,,,,,,,,1.3,,6891036.0,32179.0,63906.0,0.0,6794951.0,,,,,
1982-01-01,,,,,,,,1.0,,6315146.0,30920.0,38993.0,0.0,6245233.0,,,,,
1982-02-01,,,,,,,,0.7,,6240958.0,30920.0,27102.0,0.0,6182936.0,,,,,
1982-03-01,,,,,,,,1.2333333333333334,,6297560.0,30928.0,22706.0,0.0,6243926.0,,,,,
1982-04-01,,,,,,,,1.7666666666666666,,6468546.0,30929.0,46193.0,0.0,6391424.0,,,,,
1982-05-01,,,,,,,,2.3,,6504731.0,30929.0,34501.0,0.0,6439301.0,,,,,
1982-06-01,,,,,,,,2.2333333333333334,,6349468.0,30929.0,67834.0,0.0,6250705.0,,,,,
1982-07-01,,,,,,,,2.1666666666666665,,6105181.0,30937.0,13705.0,0.0,6060539.0,,,,,
1982-08-01,,,,,,,,2.1,,6072103.0,30937.0,1124.0,0.0,6040042.0,,,,,
1982-09-01,,,,,,,,2.4333333333333336,,6146312.0,30937.0,35272.0,0.0,6080103.0,,,,,
1982-10-01,,,,,,,,2.7666666666666666,,6324163.0,30937.0,34922.0,0.0,6258304.0,,,,,
1982-11-01,,,,,,,,3.1,,6452003.0,30937.0,22541.0,0.0,6398525.0,,,,,
1982-12-01,,,,,,,,3.5333333333333337,,6983715.0,30943.0,62349.0,0.0,6890423.0,,,,,
1983-01-01,,,,,,,,3.966666666666667,,6432604.0,30943.0,22339.0,0.0,6379322.0,,,,,
1983-02-01,,,,,,,,4.4,,6030673.0,30943.0,12442.0,0.0,5987288.0,,,,,
1983-03-01,,,,,,,,3.966666666666667,,6000833.0,30954.0,8708.0,0.0,5961171.0,,,,,
1983-04-01,,,,,,,,3.5333333333333337,,5920948.0,30954.0,24798.0,0.0,5865196.0,,,,,
1983-05-01,,,,,,,,3.1,,6297781.0,30954.0,15733.0,0.0,6251094.0,,,,,
1983-06-01,,,,,,,,3.3000000000000003,,6017332.0,30964.0,42859.0,0.0,5943509.0,,,,,
1983-07-01,,,,,,,,3.5,,6396278.0,30964.0,17485.0,0.0,6347829.0,,,,,
1983-08-01,,,,,,,,3.7,,6226616.0,30964.0,8081.0,0.0,6187571.0,,,,,
1983-09-01,,,,,,,,2.7,,6312895.0,30964.0,5054.0,0.0,6276877.0,,,,,
1983-10-01,,,,,,,,1.7000000000000002,,6131166.0,30983.0,15707.0,0.0,6084476.0,,,,,
1983-11-01,,,,,,,,0.7,,6496750.0,30983.0,6733.0,0.0,6459034.0,,,,,
1983-12-01,,,,,,,,1.9333333333333333,,6909661.0,30989.0,63869.0,54147.0,6760656.0,,,,,
1984-01-01,,,,,,,,3.166666666666667,,6303751.0,30989.0,19391.0,53488.0,6199883.0,,,,,
1984-02-01,,,,,,,,4.4,,6388056.0,31001.0,5204.0,0.0,6351851.0,,,,,
1984-03-01,,,,,,,,3.766666666666667,,6329416.0,31001.0,5329.0,0.0,6293086.0,,,,,
1984-04-01,,,,,,,,3.1333333333333337,,6308968.0,31001.0,15991.0,0.0,6261976.0,,,,,
1984-05-01,,,,,,,,2.5,,6408533.0,31018.0,10205.0,0.0,6367310.0,,,,,
1984-06-01,,,,,,,,2.1333333333333333,,6742226.0,31045.0,53511.0,0.0,6657670.0,,,,,
1984-07-01,,,,,,,,1.7666666666666666,,6470028.0,31045.0,16875.0,0.0,6422108.0,,,,,
1984-08-01,,,,,,,,1.4,,6841546.0,31065.0,3863.0,0.0,6806618.0,,,,,
1984-09-01,,,,,,,,1.0999999999999999,,6911641.0,31085.0,3795.0,0.0,6876761.0,,,,,
1984-10-01,,,,,,,,0.7999999999999999,,6845362.0,31085.0,18679.0,0.0,6795598.0,,,,,
1984-11-01,,,,,,,,0.5,,7128107.0,31085.0,7169.0,0.0,7089853.0,,,,,
1984-12-01,,,,,,,,1.2666666666666666,,7649584.0,31195.0,30531.0,0.0,7587858.0,,,,,
1985-01-01,,,,,,,,2.033333333333333,,6759989.0,31195.0,43248.0,0.0,6685546.0,,,,,
1985-02-01,,,,,,,,2.8,,6882565.0,31215.0,7650.0,0.0,6843700.0,,,,,
1985-03-01,,,,,,,,2.6666666666666665,,6698333.0,31236.0,7902.0,0.0,6659195.0,,,,,
1985-04-01,,,,,,,,2.533333333333333,,6643324.0,31236.0,10565.0,0.0,6601523.0,,,,,
1985-05-01,,,,,,,,2.4,,6581131.0,31254.0,8169.0,0.0,6541708.0,,,,,
1985-06-01,,,,,,,,1.9666666666666666,,6652155.0,31279.0,8185.0,0.0,6612691.0,,,,,
1985-07-01,,,,,,,,1.5333333333333332,,6692637.0,31279.0,14611.0,0.0,6646747.0,,,,,
1985-08-01,,,,,,,,1.1,,6812279.0,31300.0,20485.0,0.0,6760494.0,,,,,
1985-09-01,,,,,,,,1.7333333333333334,,7174784.0,31300.0,16855.0,0.0,7126629.0,,,,,
